id,address,price,floor,total_floors,rooms,square,city,remont,balcon,uid,view,year,type_perec,hot_water,fundament,kitchen
4926,"улица 25 Января, 52А",5500000,1,9,2,51.0,Воронеж,well_done,1,2057346881,street,2005,Железобетонный,0,Ленточный,9 м2
4927,"Новосибирская улица, 27",3600000,1,9,2,52.7,Воронеж,without_repair,1,2059709473,street,1980,0,0,0,"8,5 м2"
4928,"улица Гаршина, 21",4100000,3,9,2,44.9,Воронеж,without_repair,1,2057501592,street,1995,Железобетонный,0,0,"7,9 м2"
4929,"бульвар Победы, 8",4250000,8,9,2,54.3,Воронеж,without_repair,1,2056287330,street,1988,Железобетонный,0,0,8 м2
4930,"улица Войкова, 17",4900000,2,5,2,54.6,Воронеж,without_repair,1,2057916414,street,1993,Железобетонный,0,Ленточный,9 м2
4931,"Олимпийский бульвар, 6",5200000,9,19,2,43.0,Воронеж,without_repair,1,2059522311,street,2016,Железобетонный,0,0,0
4932,"улица Маршала Жукова, 10",4700000,6,9,2,55.0,Воронеж,standard,2,2059587083,street,1989,Железобетонный,0,0,8 м2
4933,"Острогожская улица, 164/1",4750000,9,10,2,67.8,Воронеж,standard,2,2058608629,street,2015,Железобетонный,0,0,"11,3 м2"
4934,"Жилинская улица, 2",4980000,5,10,3,59.5,Орёл,well_done,2,2058440999,garden,1992,Железобетонный,0,0,10 м2
4935,"набережная Дубровинского, 74",16000000,5,7,3,105.4,Орёл,well_done,2,2058763868,garden,2002,Железобетонный,0,0,"15,4 м2"
4936,"Планерная улица, 50",8500000,6,9,3,80.6,Орёл,well_done,2,2058787041,garden,2007,Железобетонный,0,0,"15,4 м2"
4937,"улица Лескова, 3",13990000,10,16,3,90.0,Орёл,well_done,2,2058280894,garden,2010,Железобетонный,0,0,33 м2
4938,"Межквартальная улица, 3",7950000,16,17,3,90.1,Орёл,without_repair,2,2058303530,garden,2022,Железобетонный,0,0,"16,8 м2"
4939,"улица Энтузиастов, 15",8088000,11,25,2,34.5,Уфа,design,1,2059600027,street,2021,Железобетонный,0,0,"5,1 м2"
4940,"улица Александра Спивака, 82",4400000,2,3,2,54.8,Уфа,design,1,2056864554,street,2015,Железобетонный,0,Ленточный,10 м2
4941,"улица Грамши, 76",6800000,9,17,2,60.4,Воронеж,well_done,2,2058206985,street,2013,Железобетонный,0,Свайный,14 м2
4942,"улица МОПРа, 15",8000000,3,9,2,69.0,Воронеж,well_done,2,2058496764,street,1999,Железобетонный,Автономная котельная (крышная встроенно-пристроенная),0,14 м2
4943,"Заводская улица, 15/3",6370000,2,27,2,43.4,Уфа,well_done,1,1981671397,street,2021,Железобетонный,0,Ленточный,8 м2
4944,"улица Минигали Губайдуллина, 10",9950000,25,27,2,57.4,Уфа,well_done,1,2059605525,street,2023,Железобетонный,Центральное,0,11 м2
4945,"улица Рудольфа Нуреева, 6",8950000,15,19,2,55.4,Уфа,well_done,1,2057704209,street,2018,Железобетонный,0,Сплошной,"10,6 м2"
4946,"улица Гази Загитова, 9",4890000,2,14,2,53.3,Уфа,well_done,1,2055957328,street,2020,Железобетонный,Центральное,0,"10,1 м2"
4947,"бульвар Давлеткильдеева, 18",7570000,7,25,2,47.0,Уфа,well_done,1,2058840254,street,2019,Железобетонный,Центральное,0,"12,6 м2"
4948,"улица Генерала Рыленко, 8",8400000,3,25,2,57.9,Уфа,well_done,1,2057704212,street,2021,Железобетонный,Автономная котельная (крышная встроенно-пристроенная),0,11 м2
4949,"улица Евгения Столярова, 6",5500000,13,22,2,36.0,Уфа,well_done,1,2059521006,street,2018,Железобетонный,Центральное,0,5 м2
4950,"улица Пархоменко, 156Б",8299999,3,16,2,47.1,Уфа,well_done,1,2057600547,street,2021,Железобетонный,Центральное,0,"14,6 м2"
4951,"улица Крупской, 13/4",8100000,10,20,2,57.7,Омск,standard,1,2059631038,street,2017,Железобетонный,0,0,12 м2
4952,"улица Завертяева, 13к1",5700000,7,10,2,62.3,Омск,standard,1,2059493406,street,2008,Железобетонный,0,0,"10,9 м2"
4953,"улица Крупской, 6/1",7900000,4,10,2,63.0,Омск,standard,1,2059670847,street,2005,Железобетонный,0,Бетонные столбы,12 м2
4954,"улица Конева, 40",9600000,2,11,2,64.0,Омск,design,1,2058047367,street,2019,Железобетонный,0,0,12 м2
4955,"Сенная улица, 30",17500000,11,24,2,70.0,Омск,design,1,2059563953,street,2016,Железобетонный,0,0,20 м2
4956,"2-я Поселковая улица, 10к1",7600000,16,18,2,58.0,Омск,design,1,2058537307,street,2018,Железобетонный,0,0,14 м2
4957,"Волочаевская улица, 11/1",17900000,11,13,2,86.0,Омск,design,1,2057065762,street,2010,Железобетонный,0,0,"11,6 м2"
4958,"улица Шишкова, 146",6000000,3,17,2,57.4,Воронеж,well_done,1,2059864531,street,2015,0,0,0,10 м2
4959,"улица Конева, 8",10500000,7,17,2,81.6,Омск,well_done,1,1981555759,street,2016,Железобетонный,0,0,12 м2
4960,"улица Красный Путь, 137/2",9450000,16,18,2,58.5,Омск,well_done,1,2058196902,street,2015,0,0,0,"12,3 м2"
4961,"бульвар М.М. Кузьмина, 23",9099000,3,18,2,61.9,Омск,well_done,1,2058765288,street,2016,Железобетонный,0,Свайный,16 м2
4962,"улица Красный Путь, 137/1",8500000,1,17,2,57.3,Омск,well_done,1,1899740176,street,2015,Железобетонный,0,0,"8,4 м2"
4963,"улица Конева, 8",5400000,17,18,2,44.3,Омск,well_done,1,2059489616,street,2016,Железобетонный,0,0,16 м2
4964,"улица Крупской, 13/1",6900000,9,21,2,45.7,Омск,well_done,1,2059530489,street,2019,Железобетонный,0,0,"5,9 м2"
4965,"улица 13-я Линия, 37к6",8800000,5,9,2,60.4,Омск,well_done,1,2059489587,street,2016,Железобетонный,0,0,10 м2
4966,Пригородная улица,7962497,7,15,2,54.59,Омск,without_repair,1,2057810214,street,2026,0,0,0,12 м2
4967,"улица Красный Путь, 155к4",9000000,5,16,2,57.9,Омск,without_repair,1,2056791830,street,2024,Железобетонный,0,0,0
4968,"улица Конева, 40",6600000,2,11,2,60.0,Омск,without_repair,1,2058274753,street,2019,Железобетонный,0,0,13 м2
4969,"улица 1-я Красной Звезды, 79",5249000,2,9,2,80.0,Омск,without_repair,1,1842671054,street,2016,Железобетонный,0,0,14 м2
4970,"улица 45-й Стрелковой Дивизии, 259/1",6400000,3,18,2,64.7,Воронеж,standard,2,2059863603,street,2018,Железобетонный,Центральное,0,15 м2
4971,"улица Ломоносова, 114/20",5900000,2,16,2,62.0,Воронеж,standard,2,2056700854,street,2014,Железобетонный,0,0,"10,1 м2"
4972,"улица Карла Маркса, 116А",8300000,13,16,2,76.5,Воронеж,standard,1,2056498935,street,2011,0,0,0,"15,6 м2"
4973,"улица Шишкова, 95А",7100000,12,15,2,75.0,Воронеж,standard,1,2057470277,street,2006,Железобетонный,0,0,12 м2
4974,"улица Крупской, 4",8710000,5,9,2,61.8,Омск,without_repair,2,2057838609,street,2004,Железобетонный,0,Бетонные столбы,10 м2
4975,"проспект Комарова, 11/3",6300000,4,9,2,52.9,Омск,without_repair,2,2059090736,street,2021,Иное,0,Иной,12 м2
4976,"Раздольная улица, 11",9200000,3,16,3,91.9,Орёл,design,1,2059593481,garden,2020,Железобетонный,0,0,30 м2
4977,"улица Ломоносова, 80",7650000,20,26,2,52.5,Воронеж,well_done,1,2058015087,street,2022,Железобетонный,Центральное,0,11 м2
4978,"жилой массив Олимпийский, 2",7400000,5,17,2,58.4,Воронеж,well_done,1,2059677536,street,2014,Железобетонный,0,0,"10,7 м2"
4979,"улица Загоровского, 1",9800000,10,25,2,61.55,Воронеж,well_done,1,2058618603,street,2018,Железобетонный,0,0,"16,3 м2"
4980,"площадь Ленина, 6",16560000,5,8,2,82.8,Воронеж,without_repair,1,2056186959,street,2022,Железобетонный,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,0,18 м2
4981,"площадь Ленина, 6",19572000,2,8,2,93.2,Воронеж,without_repair,1,1634313451,street,2022,Железобетонный,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,0,"18,6 м2"
4982,"улица Суворова, 122Д",5999000,4,19,2,48.16,Воронеж,without_repair,1,2058029879,street,2023,Железобетонный,Центральное,0,"8,5 м2"
4983,"улица Владимира Невского, 38/3",7290000,13,17,2,59.4,Воронеж,standard,2,2058719483,street,2015,Железобетонный,0,0,"13,3 м2"
4984,"улица Андрианова, 39",11160000,5,17,3,82.0,Орёл,well_done,1,2059448020,garden,2018,0,0,0,14 м2
4985,"Полесская улица, 57",13900000,6,14,3,108.1,Орёл,well_done,1,2059084275,garden,2010,Железобетонный,0,Ленточный,12 м2
4986,"улица Левый берег реки Оки, 113",11590000,12,19,3,86.0,Орёл,well_done,1,2058247045,garden,2022,Железобетонный,0,0,15 м2
4987,"микрорайон Входной, 22",3100000,5,5,2,44.0,Омск,standard,1,2057689944,street,1972,Железобетонный,0,Бетонные столбы,6 м2
4988,"улица Малиновского, 6/2",5100000,7,10,2,52.1,Омск,standard,1,2059670429,street,2007,Железобетонный,0,0,0
4989,"Мельничная улица, 89к7",5450000,3,10,2,53.0,Омск,standard,1,2037244905,street,2009,Железобетонный,0,Свайный,8 м2
4990,"бульвар Архитекторов, 1/6",4400000,2,5,2,44.4,Омск,standard,1,2055802049,street,1984,Железобетонный,0,Свайный,"5,9 м2"
4991,"улица 10 лет Октября, 109",6500000,10,10,2,57.6,Омск,standard,1,2059795234,street,1989,Железобетонный,0,0,"10,8 м2"
4992,"улица Орджоникидзе, 162Б",4350000,3,5,2,45.1,Омск,standard,1,2057651175,street,1982,Железобетонный,0,Свайный,"5,4 м2"
4993,"улица Фугенфирова, 3",4370000,2,5,2,42.0,Омск,standard,1,2059721321,street,1975,Железобетонный,0,Ленточный,6 м2
4994,"улица 75-й Гвардейской Бригады, 12А",4550000,2,5,2,44.7,Омск,standard,1,2057248706,street,1969,Железобетонный,0,Свайный,"5,8 м2"
4995,"Мельничная улица, 11",3945000,2,9,2,44.3,Омск,standard,1,2059871575,street,1986,Железобетонный,0,0,"7,1 м2"
4996,"Магистральная улица, 81",4040000,2,5,2,44.7,Омск,standard,1,2059892943,street,1970,Смешанный,0,Столбчатый,0
4997,"Омская улица, 136/2",6900000,4,10,2,50.7,Омск,standard,1,2057440462,street,2006,0,0,0,"8,5 м2"
4998,"улица Комкова, 7Б",4780000,6,9,2,42.7,Омск,standard,1,2056753603,street,1983,Железобетонный,0,0,7 м2
4999,"улица 50 лет ВЛКСМ, 4Б",3950000,5,5,2,43.5,Омск,standard,1,2056840323,street,1969,Железобетонный,0,0,"6,5 м2"
5000,"улица Володарского, 122",4150000,8,9,2,43.3,Омск,standard,1,2056097079,street,1987,Железобетонный,0,0,"7,1 м2"
5001,"улица Ватутина, 28",4900000,8,10,2,51.0,Омск,standard,1,2056472854,street,1992,Железобетонный,0,0,8 м2
5002,"Взлётная улица, 3Б",4170000,5,5,2,45.0,Омск,standard,1,2057031654,street,1978,Железобетонный,0,Свайный,6 м2
5003,"улица Берко Цемента, 3",3900000,5,5,2,47.0,Омск,standard,1,2043838502,street,1960,Железобетонный,0,Ленточный,9 м2
5004,"3-я Енисейская улица, 32/1",6280000,4,10,2,52.8,Омск,standard,1,2059875530,street,2009,Железобетонный,0,0,"7,7 м2"
5005,"24-я Северная улица, 208",3880000,2,5,2,39.0,Омск,standard,1,2059287739,street,1969,Смешанный,0,Свайный,"5,6 м2"
